   87.468566894531250        0.0000000000000000                1
   95.262794494628906        0.0000000000000000                1
   97.860870361328125        0.0000000000000000                1
   114.31535339355469        0.0000000000000000                1
   141.16213989257812        0.0000000000000000                1
   245.08518981933594        0.0000000000000000                1
   248.54928588867188        0.0000000000000000                1
   290.98452758789062        0.0000000000000000                1
   167.50000000000000        288.38644409179688                1
   292.71658325195312        0.0000000000000000                1
   169.00000000000000        290.98452758789062                1
   358.53451538085938        0.0000000000000000                1
   365.46270751953125        0.0000000000000000                1
   375.85501098632812        0.0000000000000000                1
   50.000000000000000        84.870491027832031                1
   87.468566894531250        0.0000000000000000                1
   55.000000000000000        93.530738830566406                1
   95.262794494628906        0.0000000000000000                1
   56.000000000000000        95.262794494628906                1
   97.860870361328125        0.0000000000000000                1
   114.31535339355469        0.0000000000000000                1
   66.500000000000000        113.44932556152344                1
   114.31535339355469        0.0000000000000000                1
   115.18137359619141        0.0000000000000000                1
   80.500000000000000        137.69804382324219                1
   140.29611206054688        0.0000000000000000                1
   141.16213989257812        0.0000000000000000                1
   141.16213989257812        0.0000000000000000                1
   141.50000000000000        243.35313415527344                1
   245.08518981933594        0.0000000000000000                1
   143.00000000000000        245.95121765136719                1
   248.54928588867188        0.0000000000000000                1
   167.50000000000000        288.38644409179688                1
   168.00000000000000        287.52041625976562                1
   169.00000000000000        290.98452758789062                1
   170.00000000000000        290.98452758789062                1
   207.00000000000000        356.80245971679688                1
   358.53451538085938        0.0000000000000000                1
   210.50000000000000        362.86462402343750                1
   365.46270751953125        0.0000000000000000                1
   217.00000000000000        374.12295532226562                1
   375.85501098632812        0.0000000000000000                1
   49.500000000000000        82.272415161132812                1
   49.000000000000000        83.138435363769531                1
   49.500000000000000        84.004463195800781                1
   49.500000000000000        84.004463195800781                1
   50.000000000000000        84.870491027832031                1
   50.000000000000000        84.870491027832031                1
   56.000000000000000        93.530738830566406                1
   55.000000000000000        93.530738830566406                1
   56.500000000000000        94.396766662597656                1
   56.000000000000000        95.262794494628906                1
   67.500000000000000        113.44932556152344                1
   66.500000000000000        113.44932556152344                1
   81.000000000000000        136.83201599121094                1
   80.500000000000000        137.69804382324219                1
   142.50000000000000        243.35313415527344                1
   141.50000000000000        243.35313415527344                1
   143.50000000000000        243.35313415527344                1
   143.50000000000000        245.08518981933594                1
   143.00000000000000        245.95121765136719                1
   168.00000000000000        287.52041625976562                1
   170.00000000000000        290.98452758789062                1
   171.50000000000000        291.85055541992188                1
   208.00000000000000        356.80245971679688                1
   207.00000000000000        356.80245971679688                1
   211.00000000000000        361.99862670898438                1
   210.50000000000000        362.86462402343750                1
   218.00000000000000        374.12295532226562                1
   217.00000000000000        374.12295532226562                1
   50.500000000000000        82.272415161132812                1
   49.500000000000000        82.272415161132812                1
   56.000000000000000        93.530738830566406                1
   56.000000000000000        93.530738830566406                1
   56.500000000000000        94.396766662597656                1
   56.500000000000000        94.396766662597656                1
   69.000000000000000        114.31535339355469                1
   67.500000000000000        113.44932556152344                1
   82.000000000000000        136.83201599121094                1
   81.000000000000000        136.83201599121094                1
   143.50000000000000        243.35313415527344                1
   144.00000000000000        242.48710632324219                1
   144.50000000000000        245.08518981933594                1
   143.50000000000000        245.08518981933594                1
   169.50000000000000        288.38644409179688                1
   168.00000000000000        287.52041625976562                1
   171.50000000000000        291.85055541992188                1
   172.50000000000000        291.85055541992188                1
   209.50000000000000        357.66848754882812                1
   208.00000000000000        356.80245971679688                1
   212.00000000000000        361.99862670898438                1
   211.00000000000000        361.99862670898438                1
   219.50000000000000        374.98898315429688                1
   218.00000000000000        374.12295532226562                1
   51.000000000000000        81.406387329101562                1
   50.500000000000000        82.272415161132812                1
   70.000000000000000        114.31535339355469                1
   69.000000000000000        114.31535339355469                1
   82.500000000000000        135.96598815917969                1
   82.000000000000000        136.83201599121094                1
   144.00000000000000        242.48710632324219                1
   145.00000000000000        244.21916198730469                1
   144.50000000000000        245.08518981933594                1
   170.50000000000000        288.38644409179688                1
   169.50000000000000        288.38644409179688                1
   172.50000000000000        291.85055541992188                1
   174.00000000000000        292.71658325195312                1
   210.50000000000000        357.66848754882812                1
   209.50000000000000        357.66848754882812                1
   212.50000000000000        361.13259887695312                1
   212.00000000000000        361.99862670898438                1
   214.00000000000000        361.99862670898438                1
   220.50000000000000        374.98898315429688                1
   219.50000000000000        374.98898315429688                1
   52.000000000000000        81.406387329101562                1
   51.000000000000000        81.406387329101562                1
   71.500000000000000        115.18137359619141                1
   70.000000000000000        114.31535339355469                1
   83.500000000000000        135.96598815917969                1
   82.500000000000000        135.96598815917969                1
   144.00000000000000        242.48710632324219                1
   144.00000000000000        242.48710632324219                1
   144.50000000000000        243.35313415527344                1
   144.50000000000000        243.35313415527344                1
   145.00000000000000        244.21916198730469                1
   145.00000000000000        244.21916198730469                1
   172.00000000000000        289.25247192382812                1
   170.50000000000000        288.38644409179688                1
   174.00000000000000        292.71658325195312                1
   175.00000000000000        292.71658325195312                1
   212.00000000000000        358.53451538085938                1
   210.50000000000000        357.66848754882812                1
   212.50000000000000        357.66848754882812                1
   214.00000000000000        361.99862670898438                1
   215.00000000000000        361.99862670898438                1
   222.00000000000000        375.85501098632812                1
   220.50000000000000        374.98898315429688                1
   52.500000000000000        80.540359497070312                1
   52.000000000000000        81.406387329101562                1
   72.500000000000000        115.18137359619141                1
   71.500000000000000        115.18137359619141                1
   84.000000000000000        135.09996032714844                1
   83.500000000000000        135.96598815917969                1
   173.00000000000000        289.25247192382812                1
   172.00000000000000        289.25247192382812                1
   175.00000000000000        292.71658325195312                1
   175.50000000000000        293.58261108398438                1
   212.50000000000000        357.66848754882812                1
   212.50000000000000        357.66848754882812                1
   215.00000000000000        361.99862670898438                1
   215.50000000000000        362.86462402343750                1
   223.00000000000000        375.85501098632812                1
   222.00000000000000        375.85501098632812                1
   223.00000000000000        375.85501098632812                1
   52.500000000000000        80.540359497070312                1
   52.500000000000000        80.540359497070312                1
   73.000000000000000        116.04740142822266                1
   72.500000000000000        115.18137359619141                1
   84.000000000000000        135.09996032714844                1
   84.000000000000000        135.09996032714844                1
   173.00000000000000        289.25247192382812                1
   174.00000000000000        290.98452758789062                1
   173.00000000000000        289.25247192382812                1
   173.50000000000000        290.11849975585938                1
   175.50000000000000        293.58261108398438                1
   212.50000000000000        357.66848754882812                1
   213.00000000000000        356.80245971679688                1
   215.50000000000000        362.86462402343750                1
   216.50000000000000        362.86462402343750                1
   223.00000000000000        375.85501098632812                1
   223.50000000000000        374.98898315429688                1
   53.000000000000000        79.674339294433594                1
   52.500000000000000        80.540359497070312                1
   54.500000000000000        80.540359497070312                1
   74.000000000000000        116.04740142822266                1
   73.000000000000000        116.04740142822266                1
   84.500000000000000        134.23393249511719                1
   84.000000000000000        135.09996032714844                1
   86.000000000000000        135.09996032714844                1
   174.00000000000000        290.98452758789062                1
   174.00000000000000        290.98452758789062                1
   174.50000000000000        291.85055541992188                1
   174.50000000000000        291.85055541992188                1
   175.00000000000000        292.71658325195312                1
   175.00000000000000        292.71658325195312                1
   175.50000000000000        293.58261108398438                1
   175.50000000000000        293.58261108398438                1
   213.00000000000000        356.80245971679688                1
   216.50000000000000        362.86462402343750                1
   218.00000000000000        363.73065185546875                1
   223.50000000000000        374.98898315429688                1
   224.50000000000000        374.98898315429688                1
   54.500000000000000        80.540359497070312                1
   55.500000000000000        80.540359497070312                1
   75.500000000000000        116.91342926025391                1
   74.000000000000000        116.04740142822266                1
   76.000000000000000        116.04740142822266                1
   86.000000000000000        135.09996032714844                1
   87.000000000000000        135.09996032714844                1
   213.00000000000000        356.80245971679688                1
   215.00000000000000        358.53451538085938                1
   213.00000000000000        356.80245971679688                1
   213.50000000000000        357.66848754882812                1
   218.00000000000000        363.73065185546875                1
   219.00000000000000        363.73065185546875                1
   224.50000000000000        374.98898315429688                1
   225.00000000000000        374.12295532226562                1
   55.500000000000000        80.540359497070312                1
